文旅,#genre#
《饮酒歌》选自威尔第歌剧《茶花女》国家大剧院歌剧,https://vd4.bdstatic.com/mda-mjmdatynp3jmd4gc/fhd/cae_h264_nowatermark/1634895156509524896/mda-mjmdatynp3jmd4gc.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2085220910&vid=14886972561547667468&auth_key=1710749085-0-0-da910b935d62ffcd003db061c8629580&bcevod_channel=searchbox_feed
《春之声圆舞曲》,https://vd3.bdstatic.com/mda-pf43k3m5syfdhjkx/1080p/cae_h264/1686030412102417605/mda-pf43k3m5syfdhjkx.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2396036089&vid=16761997824883954054&auth_key=1713496196-0-0-fa6a5b7dc788107c4e30a55d40853f66&bcevod_channel=searchbox_feed
《饮酒歌》选自威尔第歌剧《茶花女》多明戈维拉宗安娜,https://vd3.bdstatic.com/mda-pfg0w6fz05jepu8r/hd/cae_h264/1686963751890405207/mda-pfg0w6fz05jepu8r.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1787431496&vid=4439725471704329401&auth_key=1686967187-0-0-979f9ecefa3394ff418d85934c57e9a8&bcevod_channel=searchbox_feed
《溜冰圆舞曲》,https://vd2.bdstatic.com/mda-pi8kcruxvwippafv/uhd/cae_h264/1694289532251188497/mda-pi8kcruxvwippafv.mp4?pd=2&pt=0&cr=-1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2471634571&vid=10646035166162787239&auth_key=1713496271-0-0-3ae24d0982b793e2cbd67ab810015a92&bcevod_channel=searchbox_feed
《饮酒歌》选自威尔第歌剧《茶花女》,https://vd2.bdstatic.com/mda-ng4hydyaw3mnfc3d/1080p/cae_h264/1657038880828511744/mda-ng4hydyaw3mnfc3d.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2989911771&vid=3831752673550862823&auth_key=1684750790-0-0-03e39fd047d2af46f920117fba4b8276&bcevod_channel=searchbox_feed
圆舞曲,https://vd4.bdstatic.com/mda-phkg622ruqifts44/576p/h264/1692617402226784580/mda-phkg622ruqifts44.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2277433597&vid=17642773065947162525&auth_key=1713496077-0-0-6a68a88af7bf42e3621661f4c45494a7&bcevod_channel=searchbox_feed
《饮酒歌》选自威尔第歌剧《茶花女》迪里拜尔、石倚洁、宋元明、王传越，许昌等,https://vd2.bdstatic.com/mda-mgpcxpmadqk7pn45/1080p/cae_h264/1627118233626958919/mda-mgpcxpmadqk7pn45.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2010332722&vid=14905735865684324203&auth_key=1710749010-0-0-29b9874c512b362550803195b6ba0223&bcevod_channel=searchbox_feed
《饮酒歌》选自威尔第歌剧《茶花女》石倚洁吴碧霞,https://vd4.bdstatic.com/mda-ncpb0vxwkm1dtcgf/1080p/cae_h264_delogo/1648110739174069315/mda-ncpb0vxwkm1dtcgf.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2307036928&vid=9296149569123251178&auth_key=1710749308-0-0-0468ddd79dac5de5605e03986023c614&bcevod_channel=searchbox_feed
《饮酒歌》选自威尔第歌剧《茶花女》凯伦张建一,https://vd2.bdstatic.com/mda-jmwe0ud697er6w3z/v1-cae/hd/mda-jmwe0ud697er6w3z.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2263952635&vid=1670559629999684926&auth_key=1710749264-0-0-2c8d748159debce4a157f01e9521b5f3&bcevod_channel=searchbox_feed
《饮酒歌》选自威尔第歌剧《茶花女》薛皓垠袁晨野等,https://vd4.bdstatic.com/mda-pc62yshn99fket73/360p/h264/1678154858063395854/mda-pc62yshn99fket73.mp4?pd=2&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2217867684&vid=5794774678203882105&auth_key=1710749218-0-0-40c935b0f55b0fa73b5fc5211b980a21&bcevod_channel=searchbox_feed
Vienna Spring Concert2024,https://vd4.bdstatic.com/mda-qdkgt78nh1wp9s60/576p/h264/1713700533986012186/mda-qdkgt78nh1wp9s60.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2166729703&vid=7159845396565406455&auth_key=1714997166-0-0-e63c84317416a383446377e190904ae1&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=211&split=3177319
逍遥音乐节朱莉娅·费舍尔Proms,https://vd3.bdstatic.com/mda-qdikm2rut4unu8c5/576p/h264/1713537459472761722/mda-qdikm2rut4unu8c5.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2396741135&vid=7356090594736786644&auth_key=1714997396-0-0-c15e17fcbd11fb1535b15a1d8d5f3064&bcevod_channel=searchbox_feed&cntl_id=ct_base&sle=1&sl=226&split=3165094
2024年中文字幕,https://vd3.bdstatic.com/mda-qa4nie9y78efjvg2/1080p/cae_h264/1704478127477602808/mda-qa4nie9y78efjvg2.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2912165354&vid=5542747465760581507&auth_key=1707369512-0-0-73058a86a0ada292730c799fc2c9a986&bcevod_channel=searchbox_feed
2024年维也纳新年音乐会,https://vd4.bdstatic.com/mda-qa0jk7iuc52zi75r/1080p/cae_h264/1704121938932655909/mda-qa0jk7iuc52zi75r.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2429998726&vid=1850172434798811685&auth_key=1704154230-0-0-c34055cb1490e0279c388eac40c515bb&bcevod_channel=searchbox_feed
《蓝色多瑙河》2024年维也纳新年音乐会,https://vd3.bdstatic.com/mda-qa0widex72c1j3uz/576p/h264/1704145474868835233/mda-qa0widex72c1j3uz.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2328752611&vid=18328157508060173644&auth_key=1704154129-0-0-35c57e0500b428d48f9457aadbb1666a&bcevod_channel=searchbox_feed
2023维也纳新年音乐会,https://vd3.bdstatic.com/mda-pabxkgi04xgf4xt3/576p/h264/1673561934415510030/mda-pabxkgi04xgf4xt3.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1101177448&vid=1138764518680212794&auth_key=1702550901-0-0-93bb2943047374650ab9e28d5a075a22&bcevod_channel=searchbox_feed
2022维也纳新年音乐会,https://vd2.bdstatic.com/mda-pf87js3swtir9fkp/1080p/cae_h264/1686313867970271604/mda-pf87js3swtir9fkp.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0804672880&vid=12201699574052243966&auth_key=1702547004-0-0-e9a0dc3a3532e77d58ab571b8067c1e7&bcevod_channel=searchbox_feed
2021维也纳新年音乐会下,https://vd4.bdstatic.com/mda-ma3zukkc0d22r4me/v1-cae/1080p/mda-ma3zukkc0d22r4me.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1248396282&vid=7499328837054887258&auth_key=1702551048-0-0-ead5d80284ba58a92c924e437627970a&bcevod_channel=searchbox_feed
2021维也纳新年音乐会中,https://vd3.bdstatic.com/mda-nge2hsev4ftcd69x/1080p/cae_h264/1657863458145688240/mda-nge2hsev4ftcd69x.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2222008588&vid=9855363766952854821&auth_key=1702357622-0-0-b776a57a174f18b5fb605850984ac923&bcevod_channel=searchbox_feed
2021维也纳新年音乐会,https://vd4.bdstatic.com/mda-mm83wsjf7kaam6gf/1080p/cae_h264/1639044909158563994/mda-mm83wsjf7kaam6gf.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1316128540&vid=9133735345236125858&auth_key=1702608716-0-0-5034b406f7d38c35ddc560fea6c85eb9&bcevod_channel=searchbox_feed
2020维也纳新年音乐会,https://vd4.bdstatic.com/mda-mek4vimbuav5we1b/hd/cae_h264/1621572006997251633/mda-mek4vimbuav5we1b.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3560563659&vid=4893498163764445682&auth_key=1704155360-0-0-d18c42d8c83b64f6c194f05627370632&bcevod_channel=searchbox_feed
2019维也纳新年音乐会下,https://vd2.bdstatic.com/mda-nj06zvbn7wxs7cwc/1080p/cae_h264/1664609649043976035/mda-nj06zvbn7wxs7cwc.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2065092351&vid=9164579661067657756&auth_key=1702357465-0-0-43b98d9d82db30ebb03760077ce36d53&bcevod_channel=searchbox_feed
2017维也纳新年音乐会上,https://vd3.bdstatic.com/mda-ncj047wz7kgqgnz1/540p/h264_cae_delogo/1647734882929268536/mda-ncj047wz7kgqgnz1.mp4?pd=2&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1390866008&vid=3705718232017749097&auth_key=1702551191-0-0-8888f2001470c9d9c4beb922144557db&bcevod_channel=searchbox_feed
2016维也纳新年音乐会,https://vd4.bdstatic.com/mda-mm56svqnhjp0u0gs/480p/h264/1638777293212930275/mda-mm56svqnhjp0u0gs.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1553707222&vid=784839108702869978&auth_key=1702608953-0-0-3a9e900e8c8514441d6a285ac31d12be&bcevod_channel=searchbox_feed
2014维也纳新年音乐会,https://vd2.bdstatic.com/mda-mm56sn6kwsung2f3/480p/h264/1638777234499028282/mda-mm56sn6kwsung2f3.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0644229090&vid=10691714679352247406&auth_key=1702550444-0-0-e25b8989ffab903b59f25024703bcabb&bcevod_channel=searchbox_feed
2012维也纳新年音乐会,https://vd3.bdstatic.com/mda-mm4cty91zks5e3i6/1080p/cae_h264/1638714250107404261/mda-mm4cty91zks5e3i6.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1439715649&vid=2317054213458187011&auth_key=1702551239-0-0-5255b2e26093e224065fac8e13b5a055&bcevod_channel=searchbox_feed
2011维也纳新年音乐会,https://vd2.bdstatic.com/mda-mm48xv1rzx3i8u2h/1080p/cae_h264/1638790769343896468/mda-mm48xv1rzx3i8u2h.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1425579832&vid=4729840336151119293&auth_key=1702608825-0-0-abab6d6cef49160fbccd104b01c0fbd8&bcevod_channel=searchbox_feed
2010维也纳新年音乐会,https://vd4.bdstatic.com/mda-mm48xs49hjatu6de/1080p/cae_h264/1638696650746089284/mda-mm48xs49hjatu6de.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1697746120&vid=7461490406286071225&auth_key=1702609097-0-0-87c3966dd2f010ed007da25195a1a339&bcevod_channel=searchbox_feed
2009维也纳新年音乐会,https://vd2.bdstatic.com/mda-mm48xnd2undai755/1080p/cae_h264/1638694532778992047/mda-mm48xnd2undai755.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1650144519&vid=7158535950659467333&auth_key=1702609050-0-0-be6b785d0f770c9750d3a969cbcc6278&bcevod_channel=searchbox_feed
2005维也纳新年音乐会,https://vd3.bdstatic.com/mda-kc6h61wnqzwbeb7s/mda-kc6h61wnqzwbeb7s.mp4?pd=2&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1774978831&vid=5838150368570165214&auth_key=1702609175-0-0-8b9f876ec8b5f5ec25d24085a8116028&bcevod_channel=searchbox_feed
保罗·林克柏林的空气雅尔维与柏林爱乐乐团,https://vd4.bdstatic.com/mda-kdqyf8dmnd39eadq/v1-cae/hd/mda-kdqyf8dmnd39eadq.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3171779817&vid=4707115223502423758&auth_key=1708132971-0-0-96511135616be2a650723d5eeccdaaaa&bcevod_channel=searchbox_feed
施特劳斯玫瑰骑士组曲节选保罗·林克柏林的空气柏林爱乐,https://vd2.bdstatic.com/mda-pfq4d1347usa15my/576p/h264/1687662605922522902/mda-pfq4d1347usa15my.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3244096057&vid=4640976359446855523&auth_key=1708133044-0-0-eb69bdf6b096c119de69480731a74056&bcevod_channel=searchbox_feed
柏林爱乐2023新年音乐会基里尔·别特连科 乔纳斯·考夫曼,https://vd4.bdstatic.com/mda-qavgj0nu0sxs01nv/1080p/cae_h264/1706700329823646618/mda-qavgj0nu0sxs01nv.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1579147287&vid=6829908461361519852&auth_key=1707368179-0-0-1c4bb3f1bdbae994b7cb0b3dbc0ffbd0&bcevod_channel=searchbox_feed
柏林爱乐2023新年音乐会,https://vd3.bdstatic.com/mda-pa2tn4bimtihk5uv/360p/h264/1672774285912627239/mda-pa2tn4bimtihk5uv.mp4?pd=2&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1511038762&vid=7350305068083920487&auth_key=1707368111-0-0-a0370907ce425718da73a9d8076a0a06&bcevod_channel=searchbox_feed
柏林爱乐2022新年音乐会,https://vd2.bdstatic.com/mda-nap72n8050ceden0/1080p/cae_h264_delogo/1643008244990928266/mda-nap72n8050ceden0.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1876525589&vid=7948218439687434076&auth_key=1702609276-0-0-48027ff4962afe72a1399659c86f4503&bcevod_channel=searchbox_feed
柏林爱乐2021新年音乐会上,https://vd4.bdstatic.com/mda-ma4073uxum79si1r/v1-cae/1080p/mda-ma4073uxum79si1r.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1486785021&vid=10939835365027213438&auth_key=1702608886-0-0-9f252a42faedb10e902cb899df4a96f6&bcevod_channel=searchbox_feed
柏林爱乐2021新年音乐会下,https://vd4.bdstatic.com/mda-ma408kj8s4u3e1q7/v1-cae/1080p/mda-ma408kj8s4u3e1q7.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0888722235&vid=6768183541306853075&auth_key=1708134288-0-0-e8d463608964854a62079aa4617ac1f4&bcevod_channel=searchbox_feed
柏林交响乐团亚诺斯卡乐团2022年新年音乐会,https://vd2.bdstatic.com/mda-nap72n8050ceden0/1080p/cae_h264_delogo/1643008244990928266/mda-nap72n8050ceden0.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0985068955&vid=7948218439687434076&auth_key=1708134385-0-0-8ed46d1862a9900709551c2006541597&bcevod_channel=searchbox_feed
肖斯塔科維奇爵士組曲柏林爱乐乐团,https://vd2.bdstatic.com/mda-jk5m2hv8wz3yrpm4/576p/cae_h264/1654328347522587482/mda-jk5m2hv8wz3yrpm4.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0467361540&vid=1606389273988612839&auth_key=1708133867-0-0-c0df8c9ec2507b30b50b37c8205e54ec&bcevod_channel=searchbox_feed
德累斯顿2024年新年音乐会伊戈尔·莱维特 图甘·索基耶夫,https://vd2.bdstatic.com/mda-qa0kr6xiq08paf6q/1080p/cae_h264/1704171785508172555/mda-qa0kr6xiq08paf6q.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2309326632&vid=7872790814695689070&auth_key=1708135709-0-0-d7ac892ca57d6080293a6b5c15d7981b&bcevod_channel=searchbox_feed
德累斯顿2023新年音乐会,https://vd4.bdstatic.com/mda-nmvfvp5yvnbhcztf/360p/h264/1672398753937166886/mda-nmvfvp5yvnbhcztf.mp4?pd=2&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1820541493&vid=3039725737693906845&auth_key=1702609220-0-0-a48ec5089dd4ceb26dd096893c65e09a&bcevod_channel=searchbox_feed
克里斯蒂安桑交响乐团2022新年音乐会,https://vd3.bdstatic.com/mda-nag39dc1ikun9hgs/1080p/cae_h264_delogo/1642397977356511001/mda-nag39dc1ikun9hgs.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2212242538&vid=8121296033883676867&auth_key=1702609613-0-0-7f028632e6067a97d5e4b8d1112f435f&bcevod_channel=searchbox_feed
圣彼得堡爱乐2023新年音乐会,https://vd4.bdstatic.com/mda-pa9exg5mmrsa2w58/576p/h264/1673346768839505631/mda-pa9exg5mmrsa2w58.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2381608568&vid=9808691362071623225&auth_key=1702609781-0-0-08a3136116b3e8b2a38ef7c509a1fb44&bcevod_channel=searchbox_feed
圣彼得堡爱乐2023新年音乐会,https://vd4.bdstatic.com/mda-pa9exg5mmrsa2w58/576p/h264/1673346768839505631/mda-pa9exg5mmrsa2w58.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1944134569&vid=9808691362071623225&auth_key=1702609344-0-0-5f3843c716ea89765d6130d11774124e&bcevod_channel=searchbox_feed
威尼斯凤凰剧院2023新年音乐会,https://vd3.bdstatic.com/mda-pa2ak3sg7zatnfwq/360p/h264/1672730931569014886/mda-pa2ak3sg7zatnfwq.mp4?pd=2&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1996744361&vid=7857429500639688581&auth_key=1702609397-0-0-8cbe71f9628ddcd141794f58f0750e9d&bcevod_channel=searchbox_feed
法国国家管弦乐团2024新年音乐会斯蒂芬·德内夫,https://vd4.bdstatic.com/mda-qa3j2zu02xjh86a4/1080p/cae_h264/1704428479847938976/mda-qa3j2zu02xjh86a4.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2689274790&vid=8465800607570093968&auth_key=1707369289-0-0-7fa58a75c26713db1651e3d820d50d10&bcevod_channel=searchbox_feed
法国国家管弦乐团2023新年音乐会,https://vd3.bdstatic.com/mda-pa9erbjqs5effs1r/576p/h264/1673346297557713267/mda-pa9erbjqs5effs1r.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1796798255&vid=9186722661189485764&auth_key=1711007996-0-0-44f99a310ae97d155eb7243e013b342b&bcevod_channel=searchbox_feed
2023法国国庆音乐会+烟花表演,https://vd4.bdstatic.com/mda-pggxeg5kdcgzysy2/576p/h264/1689631895581245089/mda-pggxeg5kdcgzysy2.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3586223492&vid=10082281683542422732&auth_key=1710995387-0-0-ad7bf1aeea04070416a3f82bcf90baa3&bcevod_channel=searchbox_feed
法国梅茨国家管弦乐团2021新年音乐会,https://vd2.bdstatic.com/mda-mafyjfdgiwbcbgce/v1-cae/hd/mda-mafyjfdgiwbcbgce.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0253165221&vid=7384643155503438499&auth_key=1710995653-0-0-6d079dcb33a984e722f85e6de92e9f17&bcevod_channel=searchbox_feed
东京爱乐乐团2023新年音乐会,https://vd2.bdstatic.com/mda-pa8qzt3ewufxerri/360p/h264/1673286022501509148/mda-pa8qzt3ewufxerri.mp4?pd=2&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2050819437&vid=5462497312459753310&auth_key=1702609451-0-0-44eb15834a35c9eaed716cef0c51f48e&bcevod_channel=searchbox_feed
中国交响乐团2024新年音乐会李心草,https://vd2.bdstatic.com/mda-qbaf3zhkungwazpd/1080p/cae_h264/1707652975227895035/mda-qbaf3zhkungwazpd.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1875026685&vid=11559805926880819393&auth_key=1708135276-0-0-b10cd44db85332a32cffa7b680274a8f&bcevod_channel=searchbox_feed
北京2022新年音乐会,https://vd3.bdstatic.com/mda-na0krzbz1vax4esz/hd/cae_h264/1641054138622315036/mda-na0krzbz1vax4esz.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1075409284&vid=8571244767680688511&auth_key=1702608475-0-0-f433ca5f108188ba07a0cf9ca370d72c&bcevod_channel=searchbox_feed
中国传媒大学2020新年音乐会上,https://vd3.bdstatic.com/mda-na30rrk6ibf6i0i1/1080p/cae_h264/1641265841201156162/mda-na30rrk6ibf6i0i1.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1253749754&vid=13921547321927338371&auth_key=1702608654-0-0-3c15cae91c0a1836d4baa9ec5bc0fcab&bcevod_channel=searchbox_feed
中国传媒大学2020新年音乐会下,https://vd2.bdstatic.com/mda-na30s1eh125ijddq/1080p/cae_h264/1641258000688281064/mda-na30s1eh125ijddq.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1576957103&vid=5563909739010306333&auth_key=1702608977-0-0-1e0f5966064f54b7726d5f72c607be0b&bcevod_channel=searchbox_feed
《柏林的空气》西蒙·拉特指挥,https://vd4.bdstatic.com/mda-pb7jsqs48uzd05fa/576p/h264/1675864798349392020/mda-pb7jsqs48uzd05fa.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2888793634&vid=10960264154325506285&auth_key=1708132688-0-0-55357d0b95df58c62bbab54e97cab4fd&bcevod_channel=searchbox_feed
《春节序曲》,https://vd2.bdstatic.com/mda-pajd8vphqkag2waj/1080p/cae_h264/1674206931957193337/mda-pajd8vphqkag2waj.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1755992943&vid=11083070985507261753&auth_key=1704027556-0-0-bc3da74d927d375b1e1c73c93678eb04&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=845&split=1425302
《春节序曲》中央民族乐团,https://vd2.bdstatic.com/mda-nawfajk8kgfrnj0h/hd/cae_h264_delogo/1643626899857356007/mda-nawfajk8kgfrnj0h.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1820883216&vid=5133495252483953340&auth_key=1704027621-0-0-a8d29f4b90c0107cb3390d17758f97ec&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=217&split=473200
《春节序曲》余隆指挥,https://vd4.bdstatic.com/mda-paqfq6xpz2iiqzmd/hd/cae_h264/1674645133326702914/mda-paqfq6xpz2iiqzmd.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1894543078&vid=6812547039975198332&auth_key=1704027694-0-0-45d5970d8bf61a040e8442a2befcaf38&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=210&split=452279
《春节序曲》袁莎筝乐团演奏,https://vd2.bdstatic.com/mda-pku963mrb080mmx4/576p/h264/1701239434896963825/mda-pku963mrb080mmx4.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1999293005&vid=14073175916071323243&auth_key=1704027799-0-0-a3def3eaf77564ae091d06b0c97ef0a4&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=262&split=488298
《春节序曲》中国广播电影乐团,https://vd4.bdstatic.com/mda-jb5371w2t2xra4gx/hd/mda-jb5371w2t2xra4gx.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2211692316&vid=1738539820353928765&auth_key=1704028011-0-0-1b1fc690b767d98ee931c474e02de2ac&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=234&split=485457
《春节序曲》韩中杰指挥中国交响乐团,https://vd4.bdstatic.com/mda-jbairdajsss6kn13/hd/mda-jbairdajsss6kn13.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2444480167&vid=2303578181490955498&auth_key=1704028244-0-0-eb286e2181b6657dedfa80d46d5004a4&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=188&split=444475
《步步高》中央民族乐团,https://vd4.bdstatic.com/mda-kc7ufns59jma49cm/v1-cae/hd/mda-kc7ufns59jma49cm.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2974984692&vid=15285533383207169252&auth_key=1707985175-0-0-0011a24989f77ddd0809e5f18d6b54fc&bcevod_channel=searchbox_feed
《步步高》中国广播民族乐团,https://vd3.bdstatic.com/mda-jjnmatnq8pkkg35e/hd/mda-jjnmatnq8pkkg35e.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3202132253&vid=16079660336519124817&auth_key=1707985402-0-0-06d5b59e3fcd9257ad4399b0eef4cc61&bcevod_channel=searchbox_feed
《京调》民乐合奏五首,https://vd2.bdstatic.com/mda-pgkcn7gqf9ud1g29/576p/h264/1689940749216477640/mda-pgkcn7gqf9ud1g29.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0800191348&vid=16709376457428542050&auth_key=1704030200-0-0-2116efa05ede7dcd25258207c3a9a83e&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=202&split=803226
《紫竹调》中国国家交响乐团,https://vd4.bdstatic.com/mda-pcwffegu2wqvj7q9/1080p/cae_h264/1680260473506525231/mda-pcwffegu2wqvj7q9.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3145817383&vid=1855253583654219098&auth_key=1708302145-0-0-b82c8d401db82ff5f59ae5b8bd2c9951&bcevod_channel=searchbox_feed
《良宵》瓦莱里·捷杰耶夫大剧院管弦乐团,https://vd2.bdstatic.com/mda-pdad11zbrmz5yiwq/1080p/cae_h264/1681474396392778899/mda-pdad11zbrmz5yiwq.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3372168159&vid=6970177742224889680&auth_key=1708302372-0-0-c9b99e09687c31be1d2c841177edcb6a&bcevod_channel=searchbox_feed
